"TAKE  PHOTO OF INSIDE THE TOILET","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered) (latitude)","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered) (longitude)","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered - accuracy)","TAKE  PHOTO OF INSIDE THE TOILET (Location Answered - altitude)","TAKE PHOTO OF OUTSIDE THE TOILET/CONTAINMENT ","Perception of the fill level","Condition of the components: Roof - Score Condition","Condition of the components: Wall - Score Condition","Condition of the components: Floor - Score Condition","Condition of the components: Interface - Score Condition","Condition of the components: Substructure/Containment  - Score Condition"
"https://api.mwater.co/v3/images/d8cd8b85892e4d599ae6960a3c609aa8",-15.4288517,28.2398983,4.5,1266.7,"https://api.mwater.co/v3/images/1b192d9f54ed4b3dab483d5444d3f7a9",3,4,5,4,4,3
"https://api.mwater.co/v3/images/ec52d37645cb41fabe9a5b3c26122a7d",-15.43099,28.2422117,4.5,1276.1,"https://api.mwater.co/v3/images/4160226abb5d45a99b55cbf39cd26a8b",4,1,4,4,4,4
"https://api.mwater.co/v3/images/d7e5e958818345a090999f9c8b0b8735",-15.43125,28.242205,3.90000009536743,1295.5,"https://api.mwater.co/v3/images/7efc0c901d62490ead9bc9cf3c3764eb",3,2,3,3,2,3
"https://api.mwater.co/v3/images/6ad7de639b314b80841c251d63a6599b",-15.4307967,28.24183,4.59999990463256,1273.6,"https://api.mwater.co/v3/images/405a3e0bab404fb0a12325ba2eead8fd",4,1,4,4,5,4
"https://api.mwater.co/v3/images/b202d26c5e9f4d24a9bd9d8dd45a9f90",-15.428575,28.24018,5.19999980926513,1273.5,"https://api.mwater.co/v3/images/b868f55bd06f402fa33c09dda7576a77",4,1,4,4,4,4
"https://api.mwater.co/v3/images/803f499b79c34ef9b9ec3c34a29902f1",-15.4311583,28.2427117,4.30000019073486,1270.1,"https://api.mwater.co/v3/images/e2713ea25925452c9fce3732d21a8c1b",1,1,3,3,3,2
"https://api.mwater.co/v3/images/486faf60a8e741debc95db93bfdde030",-15.42734,28.243455,4.80000019073486,1262.5,"https://api.mwater.co/v3/images/6c0a5c1f2a464b869195b22bf6445253",4,3,3,4,3,3
"https://api.mwater.co/v3/images/295ad1bed4fa4c57b9f050f6840ed24d",-15.4287067,28.2402,4.90000009536743,1278.2,"https://api.mwater.co/v3/images/5d7835fb555d4dfc813cf53677e959f9",2,1,3,3,3,3
"https://api.mwater.co/v3/images/2eb3ee4cea0349789f2edb94b4bded39",-15.42733,28.2430267,4.5,1278.1,"https://api.mwater.co/v3/images/814bd14e77d84f84b60e7090e8e56023",3,1,3,4,3,3
"https://api.mwater.co/v3/images/960f26d8638746e98092c5e6d4208728",-15.430965,28.2421467,2.70000004768371,1262.9,"https://api.mwater.co/v3/images/eb5d921d6fc549f5a07309f4a4e4535d",3,4,4,4,3,3
"https://api.mwater.co/v3/images/80f1954ba3b64062913d6a54fc7d6449",-15.4290767,28.2445917,7,1275.4,"https://api.mwater.co/v3/images/20a647a59eb64ed9882c89bc6383c85b",3,3,4,4,5,4
"https://api.mwater.co/v3/images/429f34f658024ac582be577752c17600",-15.43056,28.2421583,4.59999990463256,1265.7,"https://api.mwater.co/v3/images/fc792cdc1a764a24a2146b2b2da59875",2,1,2,4,4,4
"https://api.mwater.co/v3/images/67d0ab154ce44ee7ba9ad90d415285bc",NA,NA,NA,NA,"https://api.mwater.co/v3/images/73954a622e0e489d9d30ace5be935fa6",3,1,4,4,4,4
"https://api.mwater.co/v3/images/cf481181a10c4490a814a923117fa137",-15.430705,28.24222,4.90000009536743,1279,"https://api.mwater.co/v3/images/56261c2966ca4a2ba4f168eb7f89e8d4",2,1,2,3,2,2
"https://api.mwater.co/v3/images/8e9c1a2da059425eac5202fa03369588",-15.4284117,28.2400367,4.59999990463256,1271.7,"https://api.mwater.co/v3/images/4333fba0ff2d464bae9db754d92c991d",1,1,2,2,2,2
"https://api.mwater.co/v3/images/9b47173074024b509722b2e5c056905d",-15.4304883,28.2422417,4.5,1252.9,"https://api.mwater.co/v3/images/1641708a372a48eaa2d1424c0120e613",4,4,4,4,4,4
"https://api.mwater.co/v3/images/066e908883534b588eeafb99d2cf8e2e",-15.4289667,28.244335,5.59999990463256,1267.7,"https://api.mwater.co/v3/images/3ecf122b294c4347a07993a70a4a4664",2,NA,3,3,3,3
"https://api.mwater.co/v3/images/20b8f9a3a3fa4822bbea4e5bbf85806c",-15.4285217,28.2405367,6,1268.2,"https://api.mwater.co/v3/images/841b22c1b4e24995bf9e48ad4742abba",2,1,2,2,2,2
"https://api.mwater.co/v3/images/b5ad32d110a14f3fa0d551169a26e5b9",-15.42831,28.2401017,4.69999980926513,1261.6,"https://api.mwater.co/v3/images/34f270b2917f484f980df7f48234e43b",2,1,2,2,2,1
"https://api.mwater.co/v3/images/3193f3b29f2a4467bf3c4500a20d6960",-15.42877,28.2402667,4.69999980926513,1264.9,"https://api.mwater.co/v3/images/c60bd853f54b464db69f25670530a2ce",2,1,2,2,2,2
"https://api.mwater.co/v3/images/ae0bad8846624cc9982153f7e33d7df6",-15.43032,28.2423117,7.69999980926513,1291.8,"https://api.mwater.co/v3/images/686232fd31ef4e9381953daa588fec0d",3,4,4,4,4,4
"https://api.mwater.co/v3/images/33fb45e583d0419a8f5d40ada0d7af1e",-15.431375,28.2422033,3.90000009536743,1272.8,"https://api.mwater.co/v3/images/af88091ad52d48d28fff94722fb8f06a",2,3,3,3,2,2
"https://api.mwater.co/v3/images/018e97ab8305446bb2f9d8177dcc5c8d",-15.4304417,28.24258,4.19999980926513,1315.8,"https://api.mwater.co/v3/images/a733d342fc944e0ba2e98a229042cdf8",3,4,4,4,4,2
"https://api.mwater.co/v3/images/f973100a12464cfcb16c8c0232eeb5fb",-15.4303267,28.2425417,4.80000019073486,1265.2,"https://api.mwater.co/v3/images/0a54a646446b4687b872c6e57ace0c25",NA,4,4,4,4,4
"https://api.mwater.co/v3/images/db7bb9e707834db58f8e28d8e586a10c",-15.428725,28.24444,4.5,1260,"https://api.mwater.co/v3/images/e4b878f5349c43de90246c9b84348df9",2,2,4,4,4,4
"https://api.mwater.co/v3/images/b1f5c004449b4a1087cda24a83f6d536",-15.430335,28.242785,8,1281.7,"https://api.mwater.co/v3/images/8cfa68a7640f46ddbe61a26f8f8ae0fd",2,4,4,4,4,4
"https://api.mwater.co/v3/images/53fac4b577ba48febdde3f4f6fea812d",-15.4291033,28.2407167,5.90000009536743,1272.8,"https://api.mwater.co/v3/images/7a8893282f9445afa0097cedbc3fa5fe",3,1,4,3,3,3
"https://api.mwater.co/v3/images/221d9fb9631d4cd5b41b6a161ab9c1c1",-15.4299433,28.2442333,4.80000019073486,1276.6,"https://api.mwater.co/v3/images/262acef76c2d4c58b5f5202413f23002",2,1,3,3,3,3
"https://api.mwater.co/v3/images/dcfac0a2186a46228212c02ad155f1e2",-15.42893,28.2402233,3.90000009536743,1271.1,"https://api.mwater.co/v3/images/2c03fdafded549ec8a5e5af254508f33",3,3,3,3,3,3
"https://api.mwater.co/v3/images/6bfbfc98a93b4b13ac84ba01233250ce",-15.4272033,28.2433133,4.80000019073486,1274.8,"https://api.mwater.co/v3/images/c03b7823aa584568be7bba45671202bb",NA,3,3,3,3,3
"https://api.mwater.co/v3/images/a0536621af8448b7bdb786c67adde340",-15.4286183,28.2443483,4.30000019073486,1306.8,"https://api.mwater.co/v3/images/89fe0e53e91d4ec48887fd289b4a0b05",2,1,3,3,4,3
"https://api.mwater.co/v3/images/0b81e457051140c8835690ec41536ecb",-15.4271783,28.2432867,4.69999980926513,1267,"https://api.mwater.co/v3/images/49b71c464daf4dbea4fa4bb513728cc3",4,5,5,5,5,5
"https://api.mwater.co/v3/images/5c0f396c96684cc492803f5a3ae8290e",-15.4297867,28.244495,5,1283.7,"https://api.mwater.co/v3/images/bab9407a166548e9be3626fce04f7a3f",3,3,3,3,3,3
"https://api.mwater.co/v3/images/d7a083f18517446a8cfcfe261a070055",-15.4291033,28.2408133,9.39999961853027,1273.1,"https://api.mwater.co/v3/images/b1d6a8269dcf4e068455d58da0e2b00b",4,1,2,2,2,3
"https://api.mwater.co/v3/images/65294ba7672a43f7a321395d1c99242a",-15.42873,28.2441133,8,1269.3,"https://api.mwater.co/v3/images/b8cc54c60fdd471980a3ac14f603db65",2,3,3,3,3,3
"https://api.mwater.co/v3/images/24ad8395fae648228f916981bc1f2680",-15.4219467,28.2418783,4.90000009536743,1282.1,"https://api.mwater.co/v3/images/7f9a18356d18455682d5c37a34cf34d0",1,4,4,4,4,4
"https://api.mwater.co/v3/images/92abc20a3cd34375bb927fbe52347677",-15.4268967,28.2422667,4.90000009536743,1268.4,"https://api.mwater.co/v3/images/b9611a36ffe34b4487358349abc77b79",2,3,3,3,3,3
"https://api.mwater.co/v3/images/8bbc38e0159e4500bed38fc210c794cd",-15.4221383,28.2425933,2.79999995231628,1274.3,"https://api.mwater.co/v3/images/5d6470c1ec1a4ff09fe37f597dacdc50",2,3,3,3,3,3
"https://api.mwater.co/v3/images/47e6e98e3d144de3a9ae3cfba795bf84",-15.4289233,28.2443183,5.5,1278.5,"https://api.mwater.co/v3/images/edf918af32b44ba5be096dab769a79ba",3,3,3,3,3,3
"https://api.mwater.co/v3/images/10adba35aff64736a5ef34515e822ad6",-15.4214683,28.2420183,9,1492.1,"https://api.mwater.co/v3/images/16ad3978abf34eaca3e3fa5224c3ac02",2,3,3,3,3,3
"https://api.mwater.co/v3/images/0ddac62889964f3786ca7e364665627e",-15.4286383,28.2407333,4.40000009536743,1274.5,"https://api.mwater.co/v3/images/01249b51915945999e28b18920ad08d5",4,4,4,4,4,4
"https://api.mwater.co/v3/images/890758f10dba4cd5b4156d57c00841f4",-15.42887,28.24081,5.30000019073486,1277,"https://api.mwater.co/v3/images/223e6631ca644d48bf302123a594ce55",3,1,3,3,3,3
"https://api.mwater.co/v3/images/1a9e9c40ef2d46e68ec658e796f4b2fb https://api.mwater.co/v3/images/1ce9a4f2e8464b558861f1c6e7b767df",-15.4220567,28.2424217,6.30000019073486,1294.2,"https://api.mwater.co/v3/images/db4b0866ecbb425ea499cb54ab4c62a4",3,3,3,3,3,3
"https://api.mwater.co/v3/images/01c0c02af1a543518466b4e354751fe9 https://api.mwater.co/v3/images/cce07df2c772437ca16ed80eb4ef74b0",-15.426845,28.242115,4.59999990463256,1297.3,"https://api.mwater.co/v3/images/5309fb1f759a4f61bfa64795b03fedee",NA,3,3,3,3,3
"https://api.mwater.co/v3/images/35e3825ec57043e1acbc0d32b4f1a331 https://api.mwater.co/v3/images/27b6de947cdf437080547cb92f879a35",-15.4288567,28.2409617,4.80000019073486,1274.7,"https://api.mwater.co/v3/images/76c4ff970f48417f9fba65753c877161",2,1,3,3,3,3
"https://api.mwater.co/v3/images/0a7a2536245747fb847767899c37bdbc",-15.428795,28.244035,5,1261.4,"https://api.mwater.co/v3/images/32837b93ce55457180d3b010254cd22a",4,3,4,4,4,4
"https://api.mwater.co/v3/images/425562284f734a46a843fcf5217a8d28",-15.42667,28.2424367,5.59999990463256,1285.4,"https://api.mwater.co/v3/images/b99d405ce63341e180d3573fdcfad0c3",4,1,3,NA,NA,3
"https://api.mwater.co/v3/images/cd6c5ece9fc74a71a160f4767043f552",-15.4290533,28.2410233,4.90000009536743,1276.2,"https://api.mwater.co/v3/images/c1b37d17372d4da684bbae6cf6af6187",2,1,3,3,3,3
"https://api.mwater.co/v3/images/fd64209162e1478cbdaaafe45d222974",-15.4293833,28.2437517,4.40000009536743,1266.4,"https://api.mwater.co/v3/images/2584618d70bb4f9fbf74966e5251484f",3,1,3,3,3,3
"https://api.mwater.co/v3/images/bb822bf9b6bf4c2780a95e86df92bc0a",-15.4217933,28.2423817,4.40000009536743,1277.6,"https://api.mwater.co/v3/images/d37113b3dc0c4efdb8031475f9e32634",3,4,4,4,4,4
"https://api.mwater.co/v3/images/346a453328354e4d96f6b459f58c7917 https://api.mwater.co/v3/images/875877b180674364943422cae6507ed0",-15.4266783,28.2419667,5,1278.8,"https://api.mwater.co/v3/images/c9a5eaf8f9a848bca27807abe4ca1a17",3,4,4,4,4,4
"https://api.mwater.co/v3/images/16d59d1744b6412bad3dd7480374b649 https://api.mwater.co/v3/images/aa8afc9cf288412bbe15d340b2dba375",-15.4218933,28.242075,7.90000009536743,1279.6,"https://api.mwater.co/v3/images/d2e29057af3641d6921b54cef08aa410",3,4,4,4,4,4
"https://api.mwater.co/v3/images/33ed9a3ad66d43788b2cb7c6dc31b80e",-15.4292883,28.241045,4.80000019073486,1268,"https://api.mwater.co/v3/images/482e976194e54eba8f10d565f5676838",4,4,4,4,4,4
"https://api.mwater.co/v3/images/19a795f175f044c495eef2a2631de8c3",-15.4218617,28.242655,4.80000019073486,1280.7,"https://api.mwater.co/v3/images/73e71c06d5604ca2b921e15acc75e3ed",3,3,3,3,4,3
"https://api.mwater.co/v3/images/f410932d88f941b584b259147278cf39 https://api.mwater.co/v3/images/79f66285800d4ec48d858c3a96fab928",-15.429555,28.2409133,5.40000009536743,1266.3,"https://api.mwater.co/v3/images/1e78e77323b8459b9a3cea6d3768a1b6",2,4,4,4,4,4
"https://api.mwater.co/v3/images/be3ebdbaab7441c3950c1bbbbca51bd2",-15.421665,28.24305,5,1359.2,"https://api.mwater.co/v3/images/7cbc8d1173464c01a5f589d4cfb6e1c7",2,3,3,3,3,3
"https://api.mwater.co/v3/images/d95e0f59aa0440e6a953f4802d61ba27",-15.4295433,28.24138,4.90000009536743,1285.4,"https://api.mwater.co/v3/images/6c2e955f86304b4eb5bbecf7310b2ef0",2,1,2,2,2,2
"https://api.mwater.co/v3/images/e35f4f233aa24637b21334097906a503",-15.42914,28.2438033,4.90000009536743,1260.7,"https://api.mwater.co/v3/images/408c503ad4a94b02b802906a192a11c2",3,1,3,3,4,4
"https://api.mwater.co/v3/images/0626e68f358c4510aba65e3b9cada76b",-15.429105,28.2414633,4.59999990463256,1280.2,"https://api.mwater.co/v3/images/34ffe59bde7c45acb08c0402f10ed754",4,3,3,3,3,3
"https://api.mwater.co/v3/images/65addf25adb04398983230cf6c693ab7 https://api.mwater.co/v3/images/3f0827bf09c944c6980d587345df6d8d",-15.42652,28.2418133,4.80000019073486,1450.5,"https://api.mwater.co/v3/images/c2e9cb08632d499289a376abd2342052",3,4,4,4,2,4
"https://api.mwater.co/v3/images/643c0a3c372d404d8448eac1bfd476c9",-15.4271183,28.2426,4.59999990463256,1273.6,"https://api.mwater.co/v3/images/32c3bb4c023d42d78ef3067b63f418de",3,4,4,4,4,4
"https://api.mwater.co/v3/images/8121fdf1ed94443882192cf3afc8f97b",-15.4215617,28.2432633,9.89999961853027,1284.9,"https://api.mwater.co/v3/images/8879ffdcc470489eb6b2947486861215",3,4,4,4,4,4
"https://api.mwater.co/v3/images/954e45d021ab4f6e8223811b262da605",-15.4219467,28.2434217,2.70000004768371,1275.4,"https://api.mwater.co/v3/images/0b8cde21736b4102b77319e2487cc6ec",3,3,3,3,3,3
"https://api.mwater.co/v3/images/ff66d8b087b84a94aa151445a1be42c4",NA,NA,NA,NA,"https://api.mwater.co/v3/images/faf2eeeecf36473a8fd5a70eb879e76f",3,1,3,3,3,3
"https://api.mwater.co/v3/images/e80b85845f5841508511d0c8f7719b1b",-15.429435,28.2415583,4.69999980926513,1273.4,"https://api.mwater.co/v3/images/64141abdcaa94bdca3ec703a5e38cb54",2,2,2,2,2,2
"https://api.mwater.co/v3/images/e28e01fd9fa64701b1f3bec60c1aaa1e https://api.mwater.co/v3/images/ba1735973ca54b698202565eed54e56e",-15.4292733,28.24154,7.90000009536743,1253.6,"https://api.mwater.co/v3/images/5bf59891926345ffa7efe542931a0b42",3,5,5,5,5,4
"https://api.mwater.co/v3/images/4cc71794f5054185be2b211a7b9f4124",-15.4288933,28.2438733,4.59999990463256,1277.6,"https://api.mwater.co/v3/images/fcda446ea0a94c98a41b9b655b23e527",3,1,3,2,3,3
"https://api.mwater.co/v3/images/1308cc5085714e19b224da5c2f536471",-15.4216283,28.24377,8.19999980926513,1286.1,"https://api.mwater.co/v3/images/350675eb21ed48fab1f627037b613eba",2,2,3,3,3,3
"https://api.mwater.co/v3/images/e6576e4400774ce5abcad413186c4e6e",-15.42964,28.24205,4.80000019073486,1274.4,"https://api.mwater.co/v3/images/ff6045b2b92949debb6138ba7956bcd4",2,1,1,3,3,2
"https://api.mwater.co/v3/images/5afd722285d74c6e89114c43ffae5d7a",-15.4216733,28.2430967,5,1288.5,"https://api.mwater.co/v3/images/c090c379daf540b387dec83e97b2f7da",2,4,4,4,4,4
"https://api.mwater.co/v3/images/1a38c5129f1d444daa84adedda3fe4d6",-15.4294133,28.2418533,4.69999980926513,1274,"https://api.mwater.co/v3/images/c3c894cbed15468aabb79a2a0bc3cdac",4,4,4,1,4,4
"https://api.mwater.co/v3/images/11f53ea038774241a956fe3361f25fa6 https://api.mwater.co/v3/images/74a9c9bb9549416886e55befe2952fd5",-15.4270583,28.2426883,4.59999990463256,1269.1,"https://api.mwater.co/v3/images/e7dc49b2ebb94c98b00c62445062351e",3,4,4,4,4,NA
"https://api.mwater.co/v3/images/218b394849304374a74e20db4d38bf45",-15.4218367,28.2436533,5,1282.3,"https://api.mwater.co/v3/images/77e2f4f5dc1d45c987c8b1ab95ed0d61",3,1,3,3,3,3
"https://api.mwater.co/v3/images/8adea05412c54704ae2479fd1c8409bb",-15.4215233,28.2438733,4.30000019073486,1289.4,"https://api.mwater.co/v3/images/495a40f072ff481a8f170eed52264b7a",1,4,4,2,2,2
"https://api.mwater.co/v3/images/5bf53f15abe845b9b061f1d731a353c4",-15.4218633,28.2438683,6.30000019073486,1279.8,"https://api.mwater.co/v3/images/14f583c902d1472093a8cfb4bade7f1c",3,4,3,4,4,4
"https://api.mwater.co/v3/images/40ba33bb50914cde83bd9304cfbfe808 https://api.mwater.co/v3/images/28043e85a83a48f6a16de975833e89eb",-15.4280083,28.2436067,5,1273.4,"https://api.mwater.co/v3/images/398db724b57a40a49d56e07cfa35ba88",4,4,4,4,4,4
"https://api.mwater.co/v3/images/66580223c42640e5b1b41a600da08ef7",-15.4214,28.2442367,4.90000009536743,1270.4,"https://api.mwater.co/v3/images/8ed61be302b04cacbae9a199aef870a0",3,4,4,4,4,4
"https://api.mwater.co/v3/images/2ae7a09bfc1040429eb62be51260d700",-15.4216417,28.243925,4.90000009536743,1294.7,"https://api.mwater.co/v3/images/122ec268473a4f3a832e325a69c0591c",3,3,4,4,3,4
"https://api.mwater.co/v3/images/1f1eb2ca668541fe87685aa26b762890",-15.4218267,28.244295,4.30000019073486,1258.3,"https://api.mwater.co/v3/images/91ae4cbef1294ab2818f95cca7a4cb84",3,3,3,3,3,3
"https://api.mwater.co/v3/images/dc8103022ecd440187bab7c387ef169a",-15.4281817,28.2439333,5.19999980926513,1299.4,"https://api.mwater.co/v3/images/ff49891686814be58fa5b21ea68b7e55",3,3,4,3,3,3
"https://api.mwater.co/v3/images/b567f48074354fd1aeb24e04960b5083",-15.4278167,28.24375,5.5,1227.6,"https://api.mwater.co/v3/images/8320a35bec8a4e448056817e67cb78d9",2,2,3,3,3,3
"https://api.mwater.co/v3/images/deee16484d1b4ccd878f987b9f3fc774",-15.4216467,28.24445,5.09999990463256,1275.3,"https://api.mwater.co/v3/images/d77503d5285f482486f54d8ceaf2759a",2,1,4,4,4,4
"https://api.mwater.co/v3/images/cee859d1914c4179aba302c70de347b6",-15.42152,28.2442883,4.59999990463256,1276.9,"https://api.mwater.co/v3/images/160c92a442fb403ab575d47dd10e9947",3,2,4,4,3,3
"https://api.mwater.co/v3/images/70be8aed609747e58f953597379d03ed",-15.42812,28.2442783,4.40000009536743,1291.2,"https://api.mwater.co/v3/images/71b0b84009e6422e8abe4bebf3dd30fa",3,3,3,3,3,3
"https://api.mwater.co/v3/images/4133e680971841a483e8f82b3c66ea13",-15.4283783,28.244595,5,1300.8,"https://api.mwater.co/v3/images/8173042b7a774f6d953a95f2cf8f3ad3",3,4,4,4,3,3
"https://api.mwater.co/v3/images/b7b2e900519d43e78e41dbb03e14c3e4",-15.4292,28.2400667,5,1279.9,"https://api.mwater.co/v3/images/029022a412594ec9b85d1295ead5b638",1,4,4,4,3,3
"https://api.mwater.co/v3/images/2325c2d56eec48ca84f1ec187bff578d",-15.42178,28.2447383,4.59999990463256,1272.5,"https://api.mwater.co/v3/images/740fe8ea92b442d3bb25c783401d6da7",3,1,4,4,3,3
"https://api.mwater.co/v3/images/b48840963ae8476d9e3e0d5945ac420d",-15.4217617,28.24451,4.40000009536743,1288.9,"https://api.mwater.co/v3/images/2de23147692847bab66777d0c4cc9da2",3,4,4,4,4,4
"https://api.mwater.co/v3/images/525fb3cd322c4145b7d0cd30cb685dcd",-15.4221283,28.2447317,2.59999990463256,1325.1,"https://api.mwater.co/v3/images/7dd4413a7ce64e8bb9450539b8b7c9a0",3,1,3,3,3,3
"https://api.mwater.co/v3/images/c91b7ac8dd20410783b56802abb299c2",-15.4281817,28.2448233,4.59999990463256,1267.9,"https://api.mwater.co/v3/images/3ec7753deb564902ac2137b41cdffaa2",4,3,3,3,3,3
"https://api.mwater.co/v3/images/171b82d6d3ca441cb88f44417eba1fae",-15.42818,28.2449767,4.69999980926513,1273.7,"https://api.mwater.co/v3/images/18c58a1912254c16af8a3c5741489aaf",3,NA,3,4,3,4
"https://api.mwater.co/v3/images/f8811f59d85d4ef9ac30d3bf83df2074",-15.4278867,28.2449417,6.59999990463256,1277.6,"https://api.mwater.co/v3/images/e84fba7ae3874339ba82f67111eceb0f",3,1,3,3,3,3
"https://api.mwater.co/v3/images/44ff7e708d114fc2ab1989e84c430f08",-15.4278017,28.2454267,4.69999980926513,1277.3,"https://api.mwater.co/v3/images/9f610294e79e4b6f90043ad249296d5d",4,1,3,3,1,2
"https://api.mwater.co/v3/images/21afee471c9b46d9b08cf49aefe60614",-15.42177,28.24453,4.90000009536743,1288.6,"https://api.mwater.co/v3/images/ba57800fe1974831b9d17a2dcae9241e",3,4,4,4,4,4
"https://api.mwater.co/v3/images/9eefd1d53ed54842afb923b6213d8594",-15.4219183,28.2448733,5,1268.5,"https://api.mwater.co/v3/images/08ebbb4e88814ba58435fe57a273050a",2,3,3,4,3,3
"https://api.mwater.co/v3/images/8fce67aa9f744289941e53c85f4c62f9",-15.4282583,28.24099,5.19999980926513,1266.1,"https://api.mwater.co/v3/images/d180e1d7bc0a4062b02730945354e8d5",2,1,1,2,2,2
"https://api.mwater.co/v3/images/73e758d3fc5a452c8563313e76f47a1c",-15.42806,28.2409567,4.90000009536743,1290.5,"https://api.mwater.co/v3/images/c5631ccea83649e6a94fa8031c3a017f",2,1,3,3,3,3
"https://api.mwater.co/v3/images/7cb3d04f3d45475da2387ef77d73b543",-15.4281717,28.2453433,4.69999980926513,1293,"https://api.mwater.co/v3/images/f7f54b4323b642168293aa02a7c3e4c6",1,1,3,3,2,2
"https://api.mwater.co/v3/images/91c8fbb615af453daba4d47ec6d2c8c5",-15.4220317,28.24411,5,1335.1,"https://api.mwater.co/v3/images/c9083ca566e74a44ad9323bc43ee6479",2,4,3,3,4,4
"https://api.mwater.co/v3/images/d0fd16ac9e0f456a8040c1e94e14c410",-15.4281667,28.2411017,4.80000019073486,1283.9,"https://api.mwater.co/v3/images/9cbcf42a06764b65bff16e14587d8eb7",2,1,3,3,3,3
"https://api.mwater.co/v3/images/7b3695d0303b430491e0cc8f91ae19ab",-15.42235,28.2448517,1.89999997615814,1281,"https://api.mwater.co/v3/images/950a06843b654dfa84660286a440578c",3,1,3,3,3,3
"https://api.mwater.co/v3/images/4fc28ea898294f9ca5b47785efa03b19",-15.4283983,28.2451833,4.90000009536743,1274.6,"https://api.mwater.co/v3/images/cb9490f3b95b4c83a7a53fc0c1003075",3,1,3,4,4,3
"https://api.mwater.co/v3/images/4e6e29c9d784442baa59d7f3927b53a0",-15.4281733,28.2407333,4.90000009536743,1293.9,"https://api.mwater.co/v3/images/914f621ea03b4398b5f8c3a48e3c9e41",5,4,4,4,4,4
"https://api.mwater.co/v3/images/8db9fa4b89be40a88706fac594461753 https://api.mwater.co/v3/images/41248b793a3949a5a6e8ffc3a3d03f51",-15.42836,28.245215,4.30000019073486,1286.3,"https://api.mwater.co/v3/images/1ae168f939504274acebbca94e889cba",3,1,3,3,3,3
"https://api.mwater.co/v3/images/3ae3f6120e614084bb02fa0cd9d4a142",-15.4221767,28.245295,4.90000009536743,1273.1,"https://api.mwater.co/v3/images/e416b228a1234b219bd295dbafc2472d",3,3,4,4,4,4
"https://api.mwater.co/v3/images/7039314327494ef99180df856c3935c6",-15.428665,28.2446133,7.90000009536743,1256.7,"https://api.mwater.co/v3/images/67a4cbd8c6604b4e8bb4964ec06409a7",3,NA,4,4,4,4
"https://api.mwater.co/v3/images/a9385c890a0d473895879982e133ad13",-15.4286333,28.24488,4.30000019073486,1288.2,"https://api.mwater.co/v3/images/64738c8cdb1c4c43b573c469dd72ade3",4,1,1,1,1,1
"https://api.mwater.co/v3/images/f50b9c341ef247819ba8b64ebbaef405",-15.427665,28.2402183,5.40000009536743,1255.5,"https://api.mwater.co/v3/images/eb1ea8d39f1746e184834edb044e3a6b",3,1,3,3,3,3
"https://api.mwater.co/v3/images/1a877a1c732644cc949025eeac293c40",-15.4275717,28.2404633,4.30000019073486,1286.6,"https://api.mwater.co/v3/images/67277b6ecdb640d68b1d080644aadd1b",3,3,3,3,3,4
"https://api.mwater.co/v3/images/f10bc0018bef466a95cb91e51691e601",-15.4282,28.24475,5,1284.8,"https://api.mwater.co/v3/images/e5714cc7a7f843e3957c6a219a9e8a66",3,4,3,3,3,3
"https://api.mwater.co/v3/images/4d6b3ab1eb7d4c558a14bb07fcfffeeb",-15.4224633,28.24507,4.69999980926513,1283,"https://api.mwater.co/v3/images/46f4b4ba168f425990509acb92a1975a",4,4,4,4,4,4
"https://api.mwater.co/v3/images/48d76fa15084495aa22672502e61477e https://api.mwater.co/v3/images/b76807383874407481e0e1d807db154e",-15.4284183,28.2446883,4.59999990463256,1293.2,"https://api.mwater.co/v3/images/d7247a665b47469ca376b234e33d6783",3,1,3,3,3,3
"https://api.mwater.co/v3/images/ec4087c1f9064ec698be46d014002809",-15.4223067,28.2443067,4.90000009536743,1277.7,"https://api.mwater.co/v3/images/779dfc32d69249a58828880cf6e072d2",4,3,4,3,3,3
